UNID,NoteID,ParentUNID,Created,Modified,LastUpdatedBy,Attachments,CaseNumber,Stage,Source,AuthFileName,AuthFileLine,AuthorizationDate,EnteredDate,EnteredBy,Priority,ServiceNumber,VeteranLastName,VeteranFirstName,VeteranMI,VeteranRank,Branch,ServiceFrom,ServiceTo,Era,Deceased,RequesterKey,RequesterName,Relationship,AssignedCSR,LineCount,EngravingRequired,EngravingDate,EngravingJobNumber,AssemblyDate,QCResult,WarehouseDate,PickBin,ShippedDate,TrackingNumber,ClosedDate,DaysOpen,AgingFlag,HoldReason,StageBeforeHold,ShipToName,ShipToStreet,ShipToCity,ShipToState,ShipToZIP,Remarks,StatusHistory,DocReaders,DocAuthors,LookupKey,DaysInStage,LastModifiedBy,LastModifiedDate,AgingLastEval
CB71E82DF73C40E4B12014306B6B2D91,4576,,04/15/2011 13:12:09,05/26/2011 23:12:09,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2011-000018,Closed,NPRC,nprc_awd_20090109_b92.dat,330,01/09/2009,04/15/2011,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 17 840 400,Figueroa,Lisa,J,PVT,Army Reserve,07/24/1962,04/23/1968,Vietnam,Yes,RQ002146,Nancy Figueroa-Paz,Spouse,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,3,No,,,04/19/2011 18:12:09,Pass,04/29/2011 20:12:09,G-01-4,05/02/2011 20:12:09,9405 5538 6353 6340 7806 97,05/26/2011 23:12:09,41,,,,Nancy Figueroa-Paz,2882 Lincoln Way,Denver,CO,80202-2970,,04/15/2011 13:12 | (new) -> Authorized | HRC-Transfer;04/19/2011 18:12 | Authorized -> Assembly/QC | Lorraine Whitcombe;04/29/2011 20:12 | Assembly/QC -> Warehouse | Ignatius Pardo;05/02/2011 20:12 | Warehouse -> Shipped | Cletus Marchbanks;05/26/2011 23:12 | Shipped -> Closed | Renata Vasquez-Holm,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],FIGUEROA|LISA|80202,0,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,05/26/2011 23:12:09,
0C815802DBFFFDC448C75CE52222B90F,4586,,12/22/2014 12:41:18,01/23/2015 02:41:18,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2014-000015,Closed,HRC,HRC_AWD_20130909_2.txt,200,09/09/2013,12/22/2014,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,31 191 932,Ellsworthy Jr.,Karen,G,1SG,Army of the United States,11/12/1940,06/14/1944,World War II,Yes,RQ000348,Margaret Ellsworthy Jr.,Spouse,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,2,No,,,12/28/2014 17:41:18,Pass,01/07/2015 22:41:18,D-17-4,01/12/2015 02:41:18,9405 5362 6505 4537 2020 68,01/23/2015 02:41:18,32,,,,Margaret Ellsworthy Jr.,3159 Willow Ct,Billings,MT,59194-7842,,12/22/2014 12:41 | (new) -> Authorized | HRC-Transfer;12/28/2014 17:41 | Authorized -> Assembly/QC | Marlene Okafor;01/07/2015 22:41 | Assembly/QC -> Warehouse | Tamsin Greylock;01/12/2015 02:41 | Warehouse -> Shipped | Cletus Marchbanks;01/23/2015 02:41 | Shipped -> Closed | Ret Hamlin,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],ELLSWORTHY JR.|KAREN|59194,0,CN=Ret Hamlin/OU=CHPSID/O=TACOM,01/23/2015 02:41:18,
D29827E27A849A1228932AB90CC5363A,4592,,06/10/2026 17:52:46,07/05/2026 02:52:46,CN=HAAS-APP01/O=TACOM,,VMA-2026-000067,Shipped,HRC,HRC_AWD_20151125_5.txt,126,11/25/2015,06/10/2026,CN=HRC-Transfer/OU=Agents/O=TACOM,Expedite,RA 16 221 179,Altamirano,Christopher,R,PVT,Army of the United States,09/02/1973,05/17/1977,Vietnam,Yes,RQ000346,Clarence Altamirano-Diaz,Son,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,3,Yes,06/20/2026 19:52:46,ENG-2026-00181,06/26/2026 00:52:46,Pass,07/01/2026 00:52:46,E-09-6,07/05/2026 02:52:46,9405 5342 9674 7878 5453 39,,83,Red,,,Clarence Altamirano-Diaz,1131 Juniper Ter,Tampa,FL,33639,,06/10/2026 17:52 | (new) -> Authorized | HRC-Transfer;06/20/2026 19:52 | Authorized -> Engraving | Renata Vasquez-Holm;06/26/2026 00:52 | Engraving -> Assembly/QC | Hector Amundsen;07/01/2026 00:52 | Assembly/QC -> Warehouse | Tamsin Greylock;07/05/2026 02:52 | Warehouse -> Shipped | Cletus Marchbanks;08/31/2026 02:41 | AgingFlag -> Red (83 days) | NightlyAging,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],ALTAMIRANO|CHRISTOPHER|33639,58,CN=Cletus Marchbanks/OU=CHPSID/O=TACOM,07/05/2026 02:52:46,09/01/2026 02:30:00
E7012ED508E697ED7A0E588AC9B31199,45A2,,01/02/2017 16:54:02,02/21/2017 04:54:02,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2017-000018,Closed,Manual,,,11/27/2016,01/02/2017,CN=Ret Hamlin/OU=CHPSID/O=TACOM,Routine,***-**-9780,Ingersby,Timothy,C,1SG,Regular Army,09/20/1987,03/29/1995,Gulf War,No,RQ001043,Tyler Ingersby,Son,CN=Ret Hamlin/OU=CHPSID/O=TACOM,2,No,,,01/14/2017 20:54:02,Pass,01/24/2017 22:54:02,G-02-1,01/30/2017 03:54:02,9405 5655 3466 6311 9703 41,02/21/2017 04:54:02,50,,,,Tyler Ingersby,6238 Elm Blvd,Louisville,KY,40241,Congressional interest - Rep. office case #697709,01/02/2017 16:54 | (new) -> Authorized | Ret Hamlin;01/14/2017 20:54 | Authorized -> Assembly/QC | Lorraine Whitcombe;01/24/2017 22:54 | Assembly/QC -> Warehouse | Tamsin Greylock;01/30/2017 03:54 | Warehouse -> Shipped | Yolanda Strickland-Oby;02/21/2017 04:54 | Shipped -> Closed | Dwayne Petrakis,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],INGERSBY|TIMOTHY|40241,0,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,02/21/2017 04:54:02,
8C863B3A3DC899F66CEBC64E93111568,45AE,,02/25/2005 16:28:56,03/26/2005 23:28:56,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2005-000020,Closed,HRC,,,02/06/2005,02/25/2005,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,38 826 464,Lattimore,Nancy,K,MSG,Army Air Forces,04/15/1942,01/23/1945,World War II,Yes,RQ000118,Matthew Lattimore,Sibling,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,3,Yes,03/07/2005 16:28:56,ENG-2005-00182,03/10/2005 17:28:56,Pass,03/12/2005 17:28:56,D-09-4,03/13/2005 19:28:56,9405 5627 5590 2266 2265 42,03/26/2005 23:28:56,29,,,,Matthew Lattimore,9357 Patton Blvd,Minneapolis,MN,55460,Requester called to confirm address.,02/25/2005 16:28 | (new) -> Authorized | HRC-Transfer;03/07/2005 16:28 | Authorized -> Engraving | Ret Hamlin;03/10/2005 17:28 | Engraving -> Assembly/QC | Oswaldo Ferreira-Lund;03/12/2005 17:28 | Assembly/QC -> Warehouse | Ignatius Pardo;03/13/2005 19:28 | Warehouse -> Shipped | Yolanda Strickland-Oby;03/26/2005 23:28 | Shipped -> Closed | Benedetta Kowalczyk,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],LATTIMORE|NANCY|55460,0,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,03/26/2005 23:28:56,
B2D5B9311E4C5BF55F4DC2BBB3C271FD,45BE,,06/26/2018 16:32:35,08/09/2018 07:32:35,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2018-000017,Closed,Congressional,,,06/07/2018,06/26/2018,CN=Marlene Okafor/OU=CHPSID/O=TACOM,Congressional,***-**-9673,Umberlake,Ralph,R,SSG,Army National Guard,01/22/1988,03/23/1992,Gulf War,No,RQ000206,Mildred Umberlake,Daughter,CN=Marlene Okafor/OU=CHPSID/O=TACOM,6,Yes,07/01/2018 21:32:35,ENG-2018-00183,07/16/2018 23:32:35,Pass,07/23/2018 01:32:35,B-17-4,07/26/2018 05:32:35,9405 5222 6336 1029 6014 64,08/09/2018 07:32:35,44,,,,Mildred Umberlake,2500 Magnolia Rd,Pensacola,FL,32532,,06/26/2018 16:32 | (new) -> Authorized | Marlene Okafor;07/01/2018 21:32 | Authorized -> Engraving | Benedetta Kowalczyk;07/16/2018 23:32 | Engraving -> Assembly/QC | Hector Amundsen;07/23/2018 01:32 | Assembly/QC -> Warehouse | Tamsin Greylock;07/26/2018 05:32 | Warehouse -> Shipped | Yolanda Strickland-Oby;08/09/2018 07:32 | Shipped -> Closed | Lorraine Whitcombe,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Marlene Okafor/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],UMBERLAKE|RALPH|32532,0,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,08/09/2018 07:32:35,
AAF5F5970492BC5BBD8B333FDF5C07EE,45DA,,01/23/2026 13:30:39,02/23/2026 21:30:39,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2026-000068,Closed,NPRC,nprc_awd_20120810_b62.dat,150,08/10/2012,01/23/2026,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 17 391 794,Ahlquist,James,,SGT,Army of the United States,06/04/1952,01/20/1957,Korea,Yes,RQ000509,Darnell Ahlquist-Bane,Grandchild,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,1,No,,,01/28/2026 15:30:39,Pass,02/03/2026 17:30:39,A-19-1,02/04/2026 19:30:39,9405 5549 9040 5310 4641 18,02/23/2026 21:30:39,31,,,,Darnell Ahlquist-Bane,7692 Poplar Ave Apt 7D,Tacoma,WA,98441,Replacement set - originals lost in house fire per requester.,01/23/2026 13:30 | (new) -> Authorized | HRC-Transfer;01/28/2026 15:30 | Authorized -> Assembly/QC | Renata Vasquez-Holm;02/03/2026 17:30 | Assembly/QC -> Warehouse | Tamsin Greylock;02/04/2026 19:30 | Warehouse -> Shipped | Cletus Marchbanks;02/23/2026 21:30 | Shipped -> Closed | Dwayne Petrakis,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],AHLQUIST|JAMES|98441,0,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,02/23/2026 21:30:39,
CDAB007FCE66160C5AD06A33A2718D77,45E2,,09/29/2025 08:04:30,11/15/2025 21:04:30,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2025-000020,Closed,Congressional,,,09/22/2025,09/29/2025,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,Congressional,***-**-7909,Kestleman,Walter,,SPC,Army National Guard,12/20/1994,02/12/2002,Peacetime,Yes,RQ000039,Norman Kestleman,Spouse,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,5,Yes,10/06/2025 10:04:30,ENG-2025-00184,10/10/2025 12:04:30,Pass,10/20/2025 16:04:30,F-03-6,10/27/2025 17:04:30,9405 5323 4501 4517 2316 69,11/15/2025 21:04:30,47,,,,Norman Kestleman,2641 Elm St,Grand Rapids,MI,49552,Congressional interest - Rep. office case #209445,09/29/2025 08:04 | (new) -> Authorized | Dwayne Petrakis;10/06/2025 10:04 | Authorized -> Engraving | Lorraine Whitcombe;10/10/2025 12:04 | Engraving -> Assembly/QC | Oswaldo Ferreira-Lund;10/20/2025 16:04 | Assembly/QC -> Warehouse | Tamsin Greylock;10/27/2025 17:04 | Warehouse -> Shipped | Cletus Marchbanks;11/15/2025 21:04 | Shipped -> Closed | Dwayne Petrakis,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],KESTLEMAN|WALTER|49552,0,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,11/15/2025 21:04:30,
327BF5D43BADB97F7DE9C2037ACE5CCC,45FA,,02/19/2026 09:04:08,03/08/2026 19:04:08,CN=HAAS-APP01/O=TACOM,,VMA-2026-000069,Assembly/QC,NPRC,nprc_awd_20100804_b92.dat,254,08/04/2010,02/19/2026,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 18 665 710,Gastrelle,Ruth,A,T/SGT,Regular Army,11/22/1948,07/09/1951,Korea,Yes,RQ000840,Hector Gastrelle,Spouse,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,1,Yes,03/02/2026 14:04:08,ENG-2026-00185,03/08/2026 19:04:08,Pass,,,,,,194,Red,,,Hector Gastrelle,2703 Madison Ter,Anchorage,AK,99528,NOK provided DD-214 copy.,02/19/2026 09:04 | (new) -> Authorized | HRC-Transfer;03/02/2026 14:04 | Authorized -> Engraving | Benedetta Kowalczyk;03/08/2026 19:04 | Engraving -> Assembly/QC | Hector Amundsen;08/31/2026 02:31 | AgingFlag -> Red (194 days) | NightlyAging,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],GASTRELLE|RUTH|99528,177,CN=Hector Amundsen/OU=CHPSID/O=TACOM,03/08/2026 19:04:08,09/01/2026 02:30:00
CC8E47FD77710D2259661B01B0EB1E96,4602,,11/02/2021 08:17:54,12/28/2021 16:17:54,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2021-000015,Closed,Congressional,,,10/08/2021,11/02/2021,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,Congressional,39 966 981,Everleigh,Jose,K,T/SGT,Women's Army Corps,08/03/1945,01/25/1950,World War II,Yes,RQ000147,Carl Everleigh,Daughter,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,1,No,,,11/18/2021 09:17:54,Pass,11/27/2021 10:17:54,B-08-5,12/03/2021 13:17:54,9405 5354 6654 3812 9728 98,12/28/2021 16:17:54,56,,,,Carl Everleigh,4565 Washington St,Atlanta,GA,30326,Congressional interest - Rep. office case #944937,11/02/2021 08:17 | (new) -> Authorized | Lorraine Whitcombe;11/18/2021 09:17 | Authorized -> Assembly/QC | Dwayne Petrakis;11/27/2021 10:17 | Assembly/QC -> Warehouse | Tamsin Greylock;12/03/2021 13:17 | Warehouse -> Shipped | Cletus Marchbanks;12/28/2021 16:17 | Shipped -> Closed | Lorraine Whitcombe,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],EVERLEIGH|JOSE|30326,0,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,12/28/2021 16:17:54,
126DA2877A2395E4BDC4BD26D9C6FDDF,460A,,06/30/2014 08:45:38,08/09/2014 18:45:38,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2014-000016,Closed,HRC,HRC_AWD_20090416_2.txt,25,04/16/2009,06/30/2014,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 19 896 252,Whitlock,Amanda,H,PVT,Army of the United States,09/15/1966,05/11/1969,Vietnam,No,RQ000562,Barbara Whitlock-Bay,Spouse,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,3,Yes,07/03/2014 11:45:38,ENG-2014-00186,07/16/2014 13:45:38,Pass,07/26/2014 14:45:38,D-17-3,08/04/2014 17:45:38,9405 5357 3130 1966 1678 29,08/09/2014 18:45:38,40,,,,Barbara Whitlock-Bay,9523 Pershing Pl,Newark,NJ,07114,Requester called to confirm address.,06/30/2014 08:45 | (new) -> Authorized | HRC-Transfer;07/03/2014 11:45 | Authorized -> Engraving | Renata Vasquez-Holm;07/16/2014 13:45 | Engraving -> Assembly/QC | Hector Amundsen;07/26/2014 14:45 | Assembly/QC -> Warehouse | Tamsin Greylock;08/04/2014 17:45 | Warehouse -> Shipped | Yolanda Strickland-Oby;08/09/2014 18:45 | Shipped -> Closed | Renata Vasquez-Holm,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],WHITLOCK|AMANDA|07114,0,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,08/09/2014 18:45:38,
7A6609E7DD3F4A544E3F28B3A18C7893,461A,,05/28/2026 15:51:29,06/26/2026 02:51:29,CN=HAAS-APP01/O=TACOM,,VMA-2026-000070,Warehouse,HRC,HRC_AWD_20150813_8.txt,59,08/13/2015,05/28/2026,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,36 940 781,Lattimore,Ruth,H,CW4,Regular Army,12/07/1945,07/19/1951,World War II,Yes,RQ000468,Nicole Lattimore,Son,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,4,Yes,05/30/2026 19:51:29,ENG-2026-00187,06/16/2026 00:51:29,Pass,06/26/2026 02:51:29,A-23-2,,,,96,Red,,,Nicole Lattimore,8534 Hickory Ln,Los Angeles,CA,90090,,05/28/2026 15:51 | (new) -> Authorized | HRC-Transfer;05/30/2026 19:51 | Authorized -> Engraving | Lorraine Whitcombe;06/16/2026 00:51 | Engraving -> Assembly/QC | Hector Amundsen;06/26/2026 02:51 | Assembly/QC -> Warehouse | Ignatius Pardo;08/31/2026 02:14 | AgingFlag -> Red (96 days) | NightlyAging,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],LATTIMORE|RUTH|90090,67,CN=Ignatius Pardo/OU=CHPSID/O=TACOM,06/26/2026 02:51:29,09/01/2026 02:30:00
E425108BC70E9C7BD3024B97899FCB18,462E,,10/17/2025 10:01:59,11/24/2025 01:01:59,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2025-000021,Closed,HRC,HRC_AWD_20081006_6.txt,173,10/06/2008,10/17/2025,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,***-**-5146,Jaramillo,Jose,A,MSG,Army National Guard,09/09/2001,01/07/2009,Global War on Terrorism,Yes,RQ000651,E. Jaramillo,Spouse,CN=Marlene Okafor/OU=CHPSID/O=TACOM,1,No,,,10/31/2025 15:01:59,Pass,11/05/2025 20:01:59,D-23-2,11/12/2025 00:01:59,9405 5567 8622 2698 3761 52,11/24/2025 01:01:59,38,,,,E. Jaramillo,7344 Ridgway Ln,Houston,TX,77076-2819,NOK provided DD-214 copy.,10/17/2025 10:01 | (new) -> Authorized | HRC-Transfer;10/31/2025 15:01 | Authorized -> Assembly/QC | Ret Hamlin;11/05/2025 20:01 | Assembly/QC -> Warehouse | Tamsin Greylock;11/12/2025 00:01 | Warehouse -> Shipped | Cletus Marchbanks;11/24/2025 01:01 | Shipped -> Closed | Lorraine Whitcombe,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Marlene Okafor/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],JARAMILLO|JOSE|77076,0,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,11/24/2025 01:01:59,
12508484CD5EA4E54C525BF0657FBFA8,4636,,08/15/2014 12:17:24,09/17/2014 14:17:24,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2014-000017,Closed,NPRC,nprc_awd_20071211_b46.dat,37,12/11/2007,08/15/2014,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 12 472 107,Quimbley,Tyler,,PVT,Army Reserve,05/25/1970,11/10/1973,Vietnam,Yes,RQ000680,Raymond G Quimbley,Spouse,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,2,No,,,08/25/2014 12:17:24,Pass,09/02/2014 14:17:24,E-22-3,09/09/2014 14:17:24,9405 5367 3598 9779 7780 97,09/17/2014 14:17:24,33,,,,Raymond G Quimbley,9032 Bradley Blvd,Seattle,WA,98141,NOK provided DD-214 copy.,08/15/2014 12:17 | (new) -> Authorized | HRC-Transfer;08/25/2014 12:17 | Authorized -> Assembly/QC | Benedetta Kowalczyk;09/02/2014 14:17 | Assembly/QC -> Warehouse | Tamsin Greylock;09/09/2014 14:17 | Warehouse -> Shipped | Yolanda Strickland-Oby;09/17/2014 14:17 | Shipped -> Closed | Lorraine Whitcombe,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],QUIMBLEY|TYLER|98141,0,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,09/17/2014 14:17:24,
1DE3A0A6E299C6A5EFD4EAC3BB59F7F2,4642,,12/30/2019 07:56:46,02/03/2020 19:56:46,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2019-000016,Closed,Manual,,,12/05/2019,12/30/2019,CN=Marlene Okafor/OU=CHPSID/O=TACOM,Routine,***-**-5663,Whitlock-Bay,Carl,A,CPL,Regular Army,05/24/1980,08/04/1986,Cold War,No,RQ000296,Carl Whitlock-Bay,Self,CN=Marlene Okafor/OU=CHPSID/O=TACOM,3,No,,,01/09/2020 10:56:46,Pass,01/18/2020 15:56:46,C-21-6,01/22/2020 16:56:46,9405 5278 9483 6549 8052 11,02/03/2020 19:56:46,35,,,,Carl Whitlock-Bay,7687 Bradley St,Trenton,NJ,08610,Congressional interest - Rep. office case #847504,12/30/2019 07:56 | (new) -> Authorized | Marlene Okafor;01/09/2020 10:56 | Authorized -> Assembly/QC | Dwayne Petrakis;01/18/2020 15:56 | Assembly/QC -> Warehouse | Tamsin Greylock;01/22/2020 16:56 | Warehouse -> Shipped | Cletus Marchbanks;02/03/2020 19:56 | Shipped -> Closed | Ret Hamlin,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Marlene Okafor/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],WHITLOCK-BAY|CARL|08610,0,CN=Ret Hamlin/OU=CHPSID/O=TACOM,02/03/2020 19:56:46,
9FFDC52B6994C170DAAFF59A9F79A9EF,4652,,06/08/2026 17:18:16,06/22/2026 00:18:16,CN=HAAS-APP01/O=TACOM,,VMA-2026-000071,Warehouse,NPRC,nprc_awd_20050412_b12.dat,304,04/12/2005,06/08/2026,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 18 365 266,Lattimore,Terrence,J,PV2,Army of the United States,04/12/1965,09/06/1968,Vietnam,Yes,RQ000500,Christopher Lattimore,Grandchild,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,2,No,,,06/19/2026 20:18:16,Pass,06/22/2026 00:18:16,B-23-1,,,,85,Red,,,Christopher Lattimore,1235 Maple Dr,Detroit,MI,48233,Requester called to confirm address.,06/08/2026 17:18 | (new) -> Authorized | HRC-Transfer;06/19/2026 20:18 | Authorized -> Assembly/QC | Ret Hamlin;06/22/2026 00:18 | Assembly/QC -> Warehouse | Ignatius Pardo;08/31/2026 02:10 | AgingFlag -> Red (85 days) | NightlyAging,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],LATTIMORE|TERRENCE|48233,71,CN=Ignatius Pardo/OU=CHPSID/O=TACOM,06/22/2026 00:18:16,09/01/2026 02:30:00
4C81F6C870AEAE968AF9E9996338C299,465E,,12/10/2025 08:18:47,12/10/2025 08:18:47,CN=HAAS-APP01/O=TACOM,,VMA-2025-000022,Authorized,HRC,HRC_AWD_20210927_4.txt,219,09/27/2021,12/10/2025,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 10 984 556,Yamaguchi,Arthur,B,MSG,Army Reserve,06/01/1969,12/20/1972,Vietnam,No,RQ001755,John Yamaguchi-Orr,Spouse,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,2,No,,,,,,,,,,265,Red,,,John Yamaguchi-Orr,2377 Juniper Ct,Charleston,WV,25368,,12/10/2025 08:18 | (new) -> Authorized | HRC-Transfer;08/31/2026 02:11 | AgingFlag -> Red (265 days) | NightlyAging,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],YAMAGUCHI|ARTHUR|25368,265,CN=HRC-Transfer/OU=Agents/O=TACOM,12/10/2025 08:18:47,09/01/2026 02:30:00
AAF2FE05C896327FBC9A49BB6E038A39,466A,,01/18/2022 11:12:57,03/13/2022 22:12:57,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2022-000019,Closed,NPRC,nprc_awd_20090109_b92.dat,234,01/09/2009,01/18/2022,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,39 743 270,Tarquinio,Darnell,,SFC,Regular Army,03/23/1942,01/15/1948,World War II,Yes,RQ001117,Amanda Tarquinio,Parent,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,5,Yes,01/29/2022 11:12:57,ENG-2022-00188,02/13/2022 13:12:57,Pass,02/17/2022 14:12:57,E-12-4,02/26/2022 18:12:57,9405 5317 5941 3076 1800 59,03/13/2022 22:12:57,54,,,,Amanda Tarquinio,8918 Washington Ct,Albuquerque,NM,87150,NOK provided DD-214 copy.,01/18/2022 11:12 | (new) -> Authorized | HRC-Transfer;01/29/2022 11:12 | Authorized -> Engraving | Ret Hamlin;02/13/2022 13:12 | Engraving -> Assembly/QC | Hector Amundsen;02/17/2022 14:12 | Assembly/QC -> Warehouse | Ignatius Pardo;02/26/2022 18:12 | Warehouse -> Shipped | Cletus Marchbanks;03/13/2022 22:12 | Shipped -> Closed | Benedetta Kowalczyk,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],TARQUINIO|DARNELL|87150,0,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,03/13/2022 22:12:57,
