UNID,NoteID,ParentUNID,Created,Modified,LastUpdatedBy,Attachments,JobNumber,CaseNumber,VeteranName,JobStatus,Priority,Items,EngravingText,Font,Machine,ProofChecked,QueuedDate,StartedDate,CompletedDate,Engraver,ReworkCount,Notes,DocReaders,DaysInQueue
48344D6D92EBD511878FADFB49263A03,CCFA,,02/11/2014 20:50:00,02/16/2014 23:50:00,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2014-01278,VMA-2014-000108,"Kirkbride, Richard",Complete,Routine,Distinguished Flying Cross :: R. S. KIRKBRIDE;Air Medal :: R. S. KIRKBRIDE,R. S. KIRKBRIDE,Block,Laser-2,Spelling verified against authorization record;Award matches line item,02/11/2014 20:50:00,02/15/2014 20:50:00,02/16/2014 23:50:00,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,5
4380ABF6CE18DB91A512AD9D6A9E1475,CCFE,,12/21/2023 14:07:40,12/21/2023 14:07:40,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,ENG-2023-00505,VMA-2023-000029,"Greaves, Donna",Cancelled,Congressional,Bronze Star Medal :: D. P. GREAVES;Distinguished Flying Cross :: D. P. GREAVES,D. P. GREAVES,Roman,,,12/21/2023 14:07:40,,,,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,0
4813B8111199DBA6C1DBA6A4732FA5C2,CD02,,05/30/2015 16:17:50,06/07/2015 21:17:50,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2015-01424,VMA-2015-000104,"Delgadillo, Carl",Complete,Expedite,Air Medal :: C. B. DELGADILLO,C. B. DELGADILLO,Script,Rotary-A,Spelling verified against authorization record;Award matches line item,05/30/2015 16:17:50,05/30/2015 16:17:50,06/07/2015 21:17:50,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,8
389422CF907D0606032EAB0090CD1E1A,CD06,,06/16/2008 14:27:45,06/20/2008 14:27:45,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2008-01007,VMA-2008-000069,"Trevino, William",Complete,Routine,Air Medal :: W. F. TREVINO;Bronze Star Medal :: W. F. TREVINO,W. F. TREVINO,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,06/16/2008 14:27:45,06/20/2008 14:27:45,06/20/2008 14:27:45,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,4
833A84CE28DEC49376B1C75B166DD368,CD0A,,10/29/2022 17:19:47,11/04/2022 17:19:47,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2022-00007,VMA-2022-000001,"VOSBURGH, Evelyn",Complete,Congressional,Army Commendation Medal :: E. M. VOSBURGH;Bronze Star Medal :: E. M. VOSBURGH,E. M. VOSBURGH,Block,Laser-1,Spelling verified against authorization record;Award matches line item,10/29/2022 17:19:47,11/01/2022 17:19:47,11/04/2022 17:19:47,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,6
78A1878F2CDD265422F692BE334F00AD,CD0E,,10/31/2024 13:51:15,11/04/2024 15:51:15,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2024-00004,VMA-2024-000003,"Dunmore, Earl",Complete,Routine,Silver Star :: E. T. DUNMORE,E. T. DUNMORE,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,10/31/2024 13:51:15,11/01/2024 13:51:15,11/04/2024 15:51:15,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,4
BA43725844BB0071C4D41DC581B4E754,CD12,,04/30/2005 10:46:50,05/15/2005 15:46:50,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2005-00291,VMA-2005-000033,"Rockwell-Sayre, Jennifer",Complete,Routine,Army Commendation Medal :: J. L. ROCKWELL-SAYRE,J. L. ROCKWELL-SAYRE,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,04/30/2005 10:46:50,04/30/2005 10:46:50,05/15/2005 15:46:50,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,15
49CBA4D905FED44B0987C20A939558ED,CD16,,06/26/2006 13:12:10,07/08/2006 13:12:10,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2006-01438,VMA-2006-000108,"Jarvinen, Luis",Complete,Routine,Army Commendation Medal :: L. JARVINEN,L. JARVINEN,Script,Laser-1,Spelling verified against authorization record;Award matches line item,06/26/2006 13:12:10,06/26/2006 13:12:10,07/08/2006 13:12:10,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,12
85E35F3117AB1E4A74A775CB4339E151,CD1A,,03/14/2017 13:24:04,03/25/2017 13:24:04,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2017-00530,VMA-2017-000044,"Villanueva, Carol",Complete,Routine,Silver Star :: C. E. VILLANUEVA,C. E. VILLANUEVA,Roman,Hand,Spelling verified against authorization record;Award matches line item,03/14/2017 13:24:04,03/16/2017 13:24:04,03/25/2017 13:24:04,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,11
67844534B2F7D82B1F6CF73660D1B3EA,CD1E,,06/17/2007 20:48:01,06/22/2007 01:48:01,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2007-00295,VMA-2007-000021,"Fennimark, Barbara",Complete,Expedite,Purple Heart :: B. FENNIMARK,B. FENNIMARK,Script,Laser-2,Spelling verified against authorization record;Award matches line item,06/17/2007 20:48:01,06/20/2007 20:48:01,06/22/2007 01:48:01,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,5
B31BFBBDAE0F6AC41C928D3E9CF90589,CD22,,02/11/2026 12:19:19,02/25/2026 17:19:19,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-00552,VMA-2026-000234,"Ellingboe, Joshua",Complete,Routine,Bronze Star Medal :: J. T. ELLINGBOE;Silver Star :: J. T. ELLINGBOE,J. T. ELLINGBOE,Roman,Laser-2,Spelling verified against authorization record;Award matches line item,02/11/2026 12:19:19,02/14/2026 12:19:19,02/25/2026 17:19:19,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,14
BAAC7FD2B828627829B4606D10FE8896,CD26,,02/12/2007 17:28:48,02/28/2007 18:28:48,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2007-00573,VMA-2007-000045,"Ostrowski, Daniel",Complete,Expedite,Purple Heart :: D. S. OSTROWSKI,D. S. OSTROWSKI,Roman,Laser-1,Spelling verified against authorization record;Award matches line item,02/12/2007 17:28:48,02/16/2007 17:28:48,02/28/2007 18:28:48,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,16
AA6CEE4432EEF05AC9D66B166D39251C,CD2A,,07/24/2026 13:49:09,07/24/2026 13:49:09,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,ENG-2026-01005,VMA-2026-000444,"Sallisaw, Virginia",Queued,Routine,Silver Star :: V. K. SALLISAW,V. K. SALLISAW,Block,,,07/24/2026 13:49:09,,,,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,39
C0EAE4D40675ADF2701BD8DC10B6D46C,CD2E,,11/09/2025 12:00:51,11/20/2025 12:00:51,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2025-00692,VMA-2025-000071,"Quinonez, Elizabeth",Complete,Routine,Bronze Star Medal :: E. H. QUINONEZ,E. H. QUINONEZ,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,11/09/2025 12:00:51,11/09/2025 12:00:51,11/20/2025 12:00:51,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,11
E2B7B1E46E172756E5819AFDF1B3668B,CD32,,11/24/2012 22:22:30,12/04/2012 03:22:30,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2012-00011,VMA-2012-000001,"Vosburgh, Virginia",Complete,Routine,Silver Star :: V. J. VOSBURGH,V. J. VOSBURGH,Roman,Laser-2,Spelling verified against authorization record;Award matches line item,11/24/2012 22:22:30,11/24/2012 22:22:30,12/04/2012 03:22:30,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,10
C5E14228720B8167C96C002B34F8DD71,CD36,,04/12/2018 19:28:45,04/27/2018 19:28:45,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2018-00076,VMA-2018-000010,"Rathbourne Jr., Robert",Complete,Expedite,Army Commendation Medal :: R. RATHBOURNE JR.,R. RATHBOURNE JR.,Block,Laser-1,Spelling verified against authorization record;Award matches line item,04/12/2018 19:28:45,04/15/2018 19:28:45,04/27/2018 19:28:45,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,15
4AFD288DCAC2D45F85A891F2BA7DC2BF,CD3A,,11/27/2020 12:17:25,12/06/2020 14:17:25,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2020-01112,VMA-2020-000079,"Pettiford, Walter",Complete,Routine,Purple Heart :: W. M. PETTIFORD,W. M. PETTIFORD,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,11/27/2020 12:17:25,11/30/2020 12:17:25,12/06/2020 14:17:25,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,9
9147BDD2EF041C284178AAA8A607F1A1,CD3E,,10/29/2010 18:35:37,11/07/2010 22:35:37,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2010-01181,VMA-2010-000081,"Kestleman, Leonard",Complete,Congressional,Army Commendation Medal :: L. J. KESTLEMAN,L. J. KESTLEMAN,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,10/29/2010 18:35:37,10/31/2010 18:35:37,11/07/2010 22:35:37,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,9
CAA53AECDB713701B08E15B6C2080702,CD42,,08/03/2026 16:12:00,08/06/2026 19:12:00,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-01277,VMA-2026-000552,"Palomares, Margaret",Complete,Routine,Army Commendation Medal :: M. E. PALOMARES;Silver Star :: M. E. PALOMARES,M. E. PALOMARES,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,08/03/2026 16:12:00,08/07/2026 16:12:00,08/06/2026 19:12:00,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,3
DF3A48609397F3C42B44E6EB510C857A,CD46,,05/09/2010 15:43:46,05/14/2010 16:43:46,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2010-00407,VMA-2010-000028,"Trevino-Hale, Andre",Complete,Routine,Army Commendation Medal :: A. R. TREVINO-HALE,A. R. TREVINO-HALE,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,05/09/2010 15:43:46,05/09/2010 15:43:46,05/14/2010 16:43:46,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,5
0E26974078C8865C123AA83177D4A90F,CD4A,,07/13/2011 17:55:34,07/22/2011 18:55:34,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2011-00717,VMA-2011-000065,"Marrowbridge, Arthur",Complete,Routine,Bronze Star Medal :: A. C. MARROWBRIDGE,A. C. MARROWBRIDGE,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,07/13/2011 17:55:34,07/17/2011 17:55:34,07/22/2011 18:55:34,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,9
CCFA68CB2C89FB08B808FC83E9B7B456,CD4E,,07/16/2014 16:37:45,07/28/2014 18:37:45,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2014-00666,VMA-2014-000050,"Altamirano, Jessica",Complete,Routine,Army Commendation Medal :: J. G. ALTAMIRANO;Bronze Star Medal :: J. G. ALTAMIRANO;Purple Heart :: J. G. ALTAMIRANO,J. G. ALTAMIRANO,Block,Laser-2,Spelling verified against authorization record;Award matches line item,07/16/2014 16:37:45,07/20/2014 16:37:45,07/28/2014 18:37:45,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,12
2740207587A816643BE224CE6AD249CE,CD52,,08/17/2014 15:54:28,09/03/2014 18:54:28,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2014-01090,VMA-2014-000097,"Villanueva, Richard",Complete,Routine,Purple Heart :: R. L. VILLANUEVA,R. L. VILLANUEVA,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,08/17/2014 15:54:28,08/17/2014 15:54:28,09/03/2014 18:54:28,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,17
3CA2745F710E70362DED6DD7D3B3BF36,CD56,,01/12/2018 10:25:01,01/15/2018 14:25:01,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2018-00034,VMA-2018-000002,"Rockwell, Harold",Complete,Routine,Army Commendation Medal :: H. B. ROCKWELL,H. B. ROCKWELL,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,01/12/2018 10:25:01,01/12/2018 10:25:01,01/15/2018 14:25:01,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,3
FFE3774F3DC3A0AC1F42F0D1C93A28F1,CD5A,,01/29/2006 11:57:53,02/15/2006 11:57:53,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2006-01084,VMA-2006-000084,"GASTRELLE, Christopher",Complete,Routine,Purple Heart :: C. T. GASTRELLE;Bronze Star Medal :: C. T. GASTRELLE;Army Commendation Medal :: C. T. GASTRELLE;Silver Star :: C. T. GASTRELLE,C. T. GASTRELLE,Script,Hand,Spelling verified against authorization record;Award matches line item,01/29/2006 11:57:53,02/02/2006 11:57:53,02/15/2006 11:57:53,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,17
E3F1938CDED133C94A5A0E6206A3FBB9,CD5E,,09/12/2016 19:27:01,09/24/2016 21:27:01,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2016-01271,VMA-2016-000081,"Fortenbury, Linda",Complete,Expedite,Army Commendation Medal :: L. FORTENBURY;Bronze Star Medal :: L. FORTENBURY,L. FORTENBURY,Block,Hand,Spelling verified against authorization record;Award matches line item,09/12/2016 19:27:01,09/15/2016 19:27:01,09/24/2016 21:27:01,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,12
72C45EA2071BAC75962280D0EC9AB1E0,CD62,,05/10/2009 18:33:05,05/13/2009 20:33:05,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2009-01371,VMA-2009-000105,"Drakeford, Jamal",Complete,Routine,Distinguished Flying Cross :: J. M. DRAKEFORD,J. M. DRAKEFORD,Block,Hand,Spelling verified against authorization record;Award matches line item,05/10/2009 18:33:05,05/13/2009 18:33:05,05/13/2009 20:33:05,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,3
914A90CF3CC1FD3B89CEDC923712B995,CD66,,12/16/2020 12:30:57,12/20/2020 17:30:57,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2020-01341,VMA-2020-000096,"Nakashima, Timothy",Complete,Routine,Army Commendation Medal :: T. NAKASHIMA;Silver Star :: T. NAKASHIMA,T. NAKASHIMA,Block,Hand,Spelling verified against authorization record;Award matches line item,12/16/2020 12:30:57,12/16/2020 12:30:57,12/20/2020 17:30:57,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,4
DA230E5732A65422DF6B01ACAA1C5CE1,CD6A,,04/17/2026 11:25:25,04/22/2026 12:25:25,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-00445,VMA-2026-000176,"Jankowitz, Eugene",Complete,Routine,Silver Star :: E. JANKOWITZ,E. JANKOWITZ,Roman,Hand,Spelling verified against authorization record;Award matches line item,04/17/2026 11:25:25,04/17/2026 11:25:25,04/22/2026 12:25:25,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,5
374D6CD9A83DC34CF98965FAEB433540,CD6E,,03/09/2018 15:56:58,03/17/2018 16:56:58,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2018-00718,VMA-2018-000056,"Kestleman, Frances",Complete,Routine,Silver Star :: F. T. KESTLEMAN;Distinguished Flying Cross :: F. T. KESTLEMAN,F. T. KESTLEMAN,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,03/09/2018 15:56:58,03/12/2018 15:56:58,03/17/2018 16:56:58,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,8
297CE36682FA6AF6199DA7068372F033,CD72,,05/31/2022 18:14:02,06/11/2022 21:14:02,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2022-00712,VMA-2022-000056,"NORTHWAY, Steven",Complete,Routine,Purple Heart :: S. T. NORTHWAY,S. T. NORTHWAY,Block,Hand,Spelling verified against authorization record;Award matches line item,05/31/2022 18:14:02,06/01/2022 18:14:02,06/11/2022 21:14:02,CN=Hector Amundsen/OU=CHPSID/O=TACOM,1,Rework: name misspelled on first pass - verified against DD-214.,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,11
1AE9C3E2B859EC947B80C019FB06263B,CD76,,04/23/2005 14:51:07,05/09/2005 16:51:07,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2005-00831,VMA-2005-000073,"Northway, Marcus",Complete,Routine,Purple Heart :: M. K. NORTHWAY,M. K. NORTHWAY,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,04/23/2005 14:51:07,04/27/2005 14:51:07,05/09/2005 16:51:07,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,16
CD03D0104C18589B458C5DD0C5BA3C26,CD7A,,07/20/2017 16:22:40,08/02/2017 17:22:40,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2017-00061,VMA-2017-000009,"Washington, Sandra",Complete,Routine,Air Medal :: S. E. WASHINGTON;Distinguished Flying Cross :: S. E. WASHINGTON,S. E. WASHINGTON,Script,Laser-2,Spelling verified against authorization record;Award matches line item,07/20/2017 16:22:40,07/22/2017 16:22:40,08/02/2017 17:22:40,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,13
1807C51CC6ADA666EBE56EFB323D78BB,CD7E,,09/19/2016 16:22:56,09/27/2016 21:22:56,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2016-00081,VMA-2016-000005,"Ahlquist, Carol",Complete,Congressional,Distinguished Flying Cross :: C. L. AHLQUIST;Silver Star :: C. L. AHLQUIST,C. L. AHLQUIST,Block,Laser-1,Spelling verified against authorization record;Award matches line item,09/19/2016 16:22:56,09/21/2016 16:22:56,09/27/2016 21:22:56,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,8
0658F9EA4D8F792ECC48B6968E01EA7F,CD82,,10/28/2008 07:26:16,11/02/2008 12:26:16,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2008-00903,VMA-2008-000063,"Coldwater, Amanda",Complete,Routine,Bronze Star Medal :: A. T. COLDWATER,A. T. COLDWATER,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,10/28/2008 07:26:16,10/29/2008 07:26:16,11/02/2008 12:26:16,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,5
339C5F3AE7B7461F13023671028FC0BE,CD86,,11/07/2013 17:22:23,11/19/2013 21:22:23,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2013-01162,VMA-2013-000074,"Kestleman, Timothy",Complete,Routine,Purple Heart :: T. J. KESTLEMAN,T. J. KESTLEMAN,Script,Rotary-A,Spelling verified against authorization record;Award matches line item,11/07/2013 17:22:23,11/08/2013 17:22:23,11/19/2013 21:22:23,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,12
0AA8A7CE4384F0E890D3B45358055576,CD8A,,10/09/2024 18:22:24,10/23/2024 20:22:24,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2024-00816,VMA-2024-000067,"Zapata-Kell, Ryan",Complete,Routine,Air Medal :: R. L. ZAPATA-KELL,R. L. ZAPATA-KELL,Block,Laser-1,Spelling verified against authorization record;Award matches line item,10/09/2024 18:22:24,10/10/2024 18:22:24,10/23/2024 20:22:24,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,14
E3A2B49DBBA543C4BD480985050F431B,CD8E,,04/25/2006 18:49:28,05/03/2006 18:49:28,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2006-01230,VMA-2006-000096,"Prendergast, Andre",Complete,Congressional,Silver Star :: A. C. PRENDERGAST,A. C. PRENDERGAST,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,04/25/2006 18:49:28,04/27/2006 18:49:28,05/03/2006 18:49:28,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,8
5D20EA63DC18815E670D322C06F2FCA3,CD92,,11/05/2004 14:22:46,11/09/2004 19:22:46,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2004-00667,VMA-2004-000043,"Ostrowski, Joshua",Complete,Routine,Silver Star :: J. W. OSTROWSKI,J. W. OSTROWSKI,Script,Laser-2,Spelling verified against authorization record;Award matches line item,11/05/2004 14:22:46,11/08/2004 14:22:46,11/09/2004 19:22:46,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,4
A461B09200892D075EA64E0DFA83419D,CD96,,06/11/2011 19:51:21,06/18/2011 20:51:21,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2011-00095,VMA-2011-000012,"Hollinbeck, Luis",Complete,Congressional,Purple Heart :: L. A. HOLLINBECK;Army Commendation Medal :: L. A. HOLLINBECK,L. A. HOLLINBECK,Block,Hand,Spelling verified against authorization record;Award matches line item,06/11/2011 19:51:21,06/14/2011 19:51:21,06/18/2011 20:51:21,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,7
DCBA9F7A81BB1621EBA25357CC801B27,CD9A,,06/12/2010 19:19:00,06/30/2010 00:19:00,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2010-00645,VMA-2010-000038,"Benavidez-Cruz, Harold",Complete,Routine,Bronze Star Medal :: H. P. BENAVIDEZ-CRUZ,H. P. BENAVIDEZ-CRUZ,Block,Laser-1,Spelling verified against authorization record;Award matches line item,06/12/2010 19:19:00,06/12/2010 19:19:00,06/30/2010 00:19:00,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,18
E0A4AB0546033DBD02660FAF67D547D1,CD9E,,09/06/2010 17:29:57,09/17/2010 18:29:57,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2010-00170,VMA-2010-000013,"Templeton, Harold",Complete,Routine,Silver Star :: H. TEMPLETON;Purple Heart :: H. TEMPLETON,H. TEMPLETON,Block,Hand,Spelling verified against authorization record;Award matches line item,09/06/2010 17:29:57,09/06/2010 17:29:57,09/17/2010 18:29:57,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,11
CD760C33F9FDB33C2C6D934F0EBE4423,CDA2,,07/07/2019 15:26:43,07/13/2019 20:26:43,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2019-00477,VMA-2019-000040,"Kellerhaus, Stephanie",Complete,Congressional,Purple Heart :: S. D. KELLERHAUS,S. D. KELLERHAUS,Roman,Hand,Spelling verified against authorization record;Award matches line item,07/07/2019 15:26:43,07/09/2019 15:26:43,07/13/2019 20:26:43,CN=Hector Amundsen/OU=CHPSID/O=TACOM,1,Rework: name misspelled on first pass - verified against DD-214.,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,6
AAAE4E338CE404A116ED24F351823C9F,CDA6,,11/16/2015 17:19:34,11/23/2015 17:19:34,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2015-00857,VMA-2015-000072,"Everleigh, Tyler",Complete,Congressional,Silver Star :: T. EVERLEIGH;Bronze Star Medal :: T. EVERLEIGH,T. EVERLEIGH,Script,Rotary-A,Spelling verified against authorization record;Award matches line item,11/16/2015 17:19:34,11/17/2015 17:19:34,11/23/2015 17:19:34,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,7
E6409EEB9C039B3B5EB2375855732718,CDAA,,05/07/2011 16:31:26,05/20/2011 16:31:26,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2011-00637,VMA-2011-000055,"Yarrowdale, Dorothy",Complete,Routine,Bronze Star Medal :: D. R. YARROWDALE,D. R. YARROWDALE,Block,Laser-2,Spelling verified against authorization record;Award matches line item,05/07/2011 16:31:26,05/07/2011 16:31:26,05/20/2011 16:31:26,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,13
